,Sentence #,Word,POS,Tag
36537,Sentence: 1528,조센징,NNP,O
36538,Sentence: 1528,한남,NNG,O
36539,Sentence: 1528,충노,NNG,O
36540,Sentence: 1528,예,NNG,O
36541,Sentence: 1528,^,SY,O
36542,Sentence: 1528,검거,NNG,O
36543,Sentence: 1528,wwwwwwwwwwww,SL,O
36544,Sentence: 1529,윤석열,NNP,O
36545,Sentence: 1529,이,JKS,O
36546,Sentence: 1529,강재,NNG,O
36547,Sentence: 1529,징용,NNG,O
36548,Sentence: 1529,해결,NNG,O
36549,Sentence: 1529,해,XSV+EC,O
36550,Sentence: 1529,준다는데,VX+EC,O
36551,Sentence: 1529,불,NNG,O
36552,Sentence: 1529,만,JX,O
36553,Sentence: 1529,있,VX,O
36554,Sentence: 1529,는,ETM,O
36555,Sentence: 1529,새끼,NNG,O
36556,Sentence: 1529,는,JX,O
36557,Sentence: 1529,뭐,NP,O
36558,Sentence: 1529,임,VCP+ETN,O
36559,Sentence: 1529,?,SF,O
36560,Sentence: 1529,ㅋㅋ,IC,O
36561,Sentence: 1530,둘,NR,O
36562,Sentence: 1530,이,JKS,O
36563,Sentence: 1530,잘,MAG,O
36564,Sentence: 1530,사귀,VV,O
36565,Sentence: 1530,는데,EC,O
36566,Sentence: 1530,왜,MAG,O
36567,Sentence: 1530,너희,NP,O
36568,Sentence: 1530,들,XSN,O
36569,Sentence: 1530,이,JKS,O
36570,Sentence: 1530,난리,NNG,O
36571,Sentence: 1530,얔ㅋㅋㅋ,UNKNOWN,O
36572,Sentence: 1530,우리,NP,O
36573,Sentence: 1530,나라,NNG,O
36574,Sentence: 1530,종,NNG,O
36575,Sentence: 1530,특이,NNG,O
36576,Sentence: 1530,다,VCP+EF,O
36577,Sentence: 1530,진짜,MAG,O
36578,Sentence: 1531,아,IC,O
36579,Sentence: 1531,이번,NNG,O
36580,Sentence: 1531,주,NNG,O
36581,Sentence: 1531,다음,NNG,O
36582,Sentence: 1531,주,NNG,O
36583,Sentence: 1531,여론,NNG,O
36584,Sentence: 1531,지켜보,VV,O
36585,Sentence: 1531,라구요,EC,O
36586,Sentence: 1531,찢갈이,NNP,O
36587,Sentence: 1531,새끼야,UNA,O
36588,Sentence: 1532,시발,NNP,O
36589,Sentence: 1532,한,MM,O
36590,Sentence: 1532,번,NNBC,O
36591,Sentence: 1532,에,JKB,O
36592,Sentence: 1532,200,SN,O
36593,Sentence: 1532,으로,JKB,O
36594,Sentence: 1532,올린다는,VV+ETM,O
36595,Sentence: 1532,개,NNG,O
36596,Sentence: 1532,젖,NNG,O
36597,Sentence: 1532,같,VA,O
36598,Sentence: 1532,은,ETM,O
36599,Sentence: 1532,발상,NNG,O
36600,Sentence: 1532,은,JX,O
36601,Sentence: 1532,누가,NP+JKS,O
36602,Sentence: 1532,한,VV+ETM,O
36603,Sentence: 1532,건지,NNB+VCP+EC,O
36604,Sentence: 1532,모르,VV,O
36605,Sentence: 1532,겠,EP,O
36606,Sentence: 1532,네,EF,O
36607,Sentence: 1532,예산,NNG,O
36608,Sentence: 1532,이,JKS,O
36609,Sentence: 1532,남아도,VV,O
36610,Sentence: 1532,는,ETM,O
36611,Sentence: 1532,것,NNB,O
36612,Sentence: 1532,도,JX,O
36613,Sentence: 1532,아니,VCN,O
36614,Sentence: 1532,고,EC,O
36615,Sentence: 1532,기존,NNG,O
36616,Sentence: 1532,전역,NNG,O
36617,Sentence: 1532,자,XSN,O
36618,Sentence: 1532,들,XSN,O
36619,Sentence: 1532,이,JKS,O
36620,Sentence: 1532,반발,NNG,O
36621,Sentence: 1532,할,XSV+ETM,O
36622,Sentence: 1532,거,NNB,O
36623,Sentence: 1532,라고,VCP+EC,O
36624,Sentence: 1532,생각,NNG,O
36625,Sentence: 1532,을,JKO,O
36626,Sentence: 1532,안,MAG,O
36627,Sentence: 1532,하,VV,O
36628,Sentence: 1532,는,ETM,O
36629,Sentence: 1532,건가,NNB+VCP+EF,O
36630,Sentence: 1532,?,SF,O
36631,Sentence: 1532,좌파,NNG,O
36632,Sentence: 1532,든,VCP+EC,O
36633,Sentence: 1532,우파,NNG,O
36634,Sentence: 1532,든,VCP+EC,O
36635,Sentence: 1532,포퓰리즘,NNP,O
36636,Sentence: 1532,중독,NNG,O
36637,Sentence: 1532,이,JKS,O
36638,Sentence: 1532,네,MM,O
36639,Sentence: 1532,십,NR,O
36640,Sentence: 1532,ㄹ,NNG,O
36641,Sentence: 1532,ㄹ,JKO,O
36642,Sentence: 1532,련,NNG,O
36643,Sentence: 1532,들,XSN,O
36644,Sentence: 1533,은혜,NNG,O
36645,Sentence: 1533,를,JKO,O
36646,Sentence: 1533,증오,NNG,O
36647,Sentence: 1533,로,JKB,O
36648,Sentence: 1533,갚,VV,O
36649,Sentence: 1533,는,ETM,O
36650,Sentence: 1533,쓰레기,NNG,O
36651,Sentence: 1533,민족,NNG,O
36652,Sentence: 1533,씹,NNG,O
36653,Sentence: 1533,센,VA+ETM,O
36654,Sentence: 1533,징,NNG,O
36655,Sentence: 1533,들,XSN,O
36656,Sentence: 1533,꼴,NNG,O
36657,Sentence: 1533,좋,VA,O
36658,Sentence: 1533,다,EF,O
36659,Sentence: 1533,이거,NP,O
36660,Sentence: 1533,야,VCP+EF,O
36661,Sentence: 1533,wwwwww,SL,O
36662,Sentence: 1533,지,NNG,O
36663,Sentence: 1533,들,XSN,O
36664,Sentence: 1533,스스로,MAG,O
36665,Sentence: 1533,할,VV+ETM,O
36666,Sentence: 1533,줄,NNB,O
36667,Sentence: 1533,아,VV,O
36668,Sentence: 1533,는,ETM,O
36669,Sentence: 1533,건,NNB+JX,O
36670,Sentence: 1533,하나,NR,O
36671,Sentence: 1533,도,JX,O
36672,Sentence: 1533,없,VA,O
36673,Sentence: 1533,음,ETN,O
36674,Sentence: 1533,개병,NNG,O
36675,Sentence: 1533,신,XPN,O
36676,Sentence: 1533,소,NNG,O
36677,Sentence: 1533,짱깨,NNG,O
36678,Sentence: 1533,클라,NNP,O
36679,Sentence: 1533,쓰,NNG,O
36680,Sentence: 1533,오직,MAG,O
36681,Sentence: 1533,열,NR,O
36682,Sentence: 1533,화표,NNG,O
36683,Sentence: 1533,절파,NNG,O
36684,Sentence: 1533,쿠리,NNP,O
36685,Sentence: 1533,만,JX,O
36686,Sentence: 1533,잘,MAG,O
36687,Sentence: 1533,하,VV,O
36688,Sentence: 1533,는,ETM,O
36689,Sentence: 1533,쓰레기,NNG,O
36690,Sentence: 1533,민족,NNG,O
36691,Sentence: 1533,씹,NNG,O
36692,Sentence: 1533,센,VA+ETM,O
36693,Sentence: 1533,징,NNG,O
36694,Sentence: 1533,클라,NNP,O
36695,Sentence: 1533,쓰,NNG,O
36696,Sentence: 1533,일,NR,O
36697,Sentence: 1533,제축,NNG,O
36698,Sentence: 1533,복기,NNG,O
36699,Sentence: 1533,대,NNBC,O
36700,Sentence: 1533,일본,NNP,O
36701,Sentence: 1533,제국,NNG,O
36702,Sentence: 1533,주인,NNG,O
36703,Sentence: 1533,님,XSN,O
36704,Sentence: 1533,들,XSN,O
36705,Sentence: 1533,그립,VA,O
36706,Sentence: 1533,습니다,EF,O
36707,Sentence: 1533,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,UNKNOWN,O
36708,Sentence: 1534,찢갈이,NNP,O
36709,Sentence: 1534,화이팅,NNP,O
36710,Sentence: 1534,지지율,NNG,O
36711,Sentence: 1534,폭락,NNG,O
36712,Sentence: 1534,막,VV,O
36713,Sentence: 1534,아,EC,O
36714,Sentence: 1534,보,VX,O
36715,Sentence: 1534,자,EF,O
36716,Sentence: 1534,ㅋㅋ,IC,O
36717,Sentence: 1535,이,MM,O
36718,Sentence: 1535,퇴물,NNG,O
36719,Sentence: 1535,놈,NNB,O
36720,Sentence: 1535,들,XSN,O
36721,Sentence: 1535,이,JKS,O
36722,Sentence: 1535,100,SN,O
36723,Sentence: 1535,년,NNBC,O
36724,Sentence: 1535,해,VV+EC,O
36725,Sentence: 1535,먹,VV,O
36726,Sentence: 1535,어도,EC,O
36727,Sentence: 1535,방탄소년단,NNP,O
36728,Sentence: 1535,반년,NNG,O
36729,Sentence: 1535,유투,NNP,O
36730,Sentence: 1535,브,NNP,O
36731,Sentence: 1535,조회,NNG,O
36732,Sentence: 1535,수도,NNG,O
36733,Sentence: 1535,못,MAG,O
36734,Sentence: 1535,따라감,VV+ETN,O
36735,Sentence: 1535,ㅋㅋ,IC,O
36736,Sentence: 1535,ㅋㅋ,IC,O
36737,Sentence: 1536,지금,NNG,O
36738,Sentence: 1536,도,JX,O
36739,Sentence: 1536,가혹,NNG,O
36740,Sentence: 1536,행위,NNG,O
36741,Sentence: 1536,가,JKS,O
36742,Sentence: 1536,있,VA,O
36743,Sentence: 1536,노,EF,O
36744,Sentence: 1536,?,SF,O
36745,Sentence: 1537,구하라,NNP,O
36746,Sentence: 1537,나이,NNG,O
36747,Sentence: 1537,정도,NNG,O
36748,Sentence: 1537,면,VCP+EC,O
36749,Sentence: 1537,어차피,MAG,O
36750,Sentence: 1537,임신,NNG,O
36751,Sentence: 1537,힘든,VA+ETM,O
36752,Sentence: 1537,나이,NNG,O
36753,Sentence: 1537,다,MAG,O
36754,Sentence: 1537,걱정,NNG,O
36755,Sentence: 1537,안,MAG,O
36756,Sentence: 1537,해도,VV+EC,O
36757,Sentence: 1537,된다,VV+EF,O
36758,Sentence: 1537,.,SF,O
36759,Sentence: 1538,못생긴,VA+ETM,O
36760,Sentence: 1538,애,NNG,O
36761,Sentence: 1538,들,XSN,O
36762,Sentence: 1538,mc,SL,O
36763,Sentence: 1538,시키,XSV,O
36764,Sentence: 1538,지,EC,O
36765,Sentence: 1538,말,VX,O
36766,Sentence: 1538,자,EF,O
36767,Sentence: 1538,.,SF,O
36768,Sentence: 1538,볼,VV+ETM,O
36769,Sentence: 1538,때,NNG,O
36770,Sentence: 1538,마다,JX,O
36771,Sentence: 1538,짜증,NNG,O
36772,Sentence: 1538,난다,VV+EC,O
36773,Sentence: 1539,추근,NNP,O
36774,Sentence: 1539,덕,NNG,O
36775,Sentence: 1539,대,VV,O
36776,Sentence: 1539,는,ETM,O
36777,Sentence: 1539,거,NNB,O
36778,Sentence: 1539,는,JX,O
36779,Sentence: 1539,똥,NNG,O
36780,Sentence: 1539,팔,NR,O
36781,Sentence: 1539,육,NR,O
36782,Sentence: 1539,종,NNG,O
36783,Sentence: 1539,특임,NNG,O
36784,Sentence: 1539,이것,NP,O
36785,Sentence: 1539,들,XSN,O
36786,Sentence: 1539,은,JX,O
36787,Sentence: 1539,근데,MAJ,O
36788,Sentence: 1539,함부로,MAG,O
36789,Sentence: 1539,쳐내,VV,O
36790,Sentence: 1539,기,ETN,O
36791,Sentence: 1539,도,JX,O
36792,Sentence: 1539,어려운게,VA+ETM+NNB+JKS,O
36793,Sentence: 1539,지,NNP,O
36794,Sentence: 1539,맘,NNG,O
36795,Sentence: 1539,안,MAG,O
36796,Sentence: 1539,밪아줬다고,UNKNOWN,O
36797,Sentence: 1539,여자,NNG,O
36798,Sentence: 1539,찾아가,VV,O
36799,Sentence: 1539,서,EC,O
36800,Sentence: 1539,해코지,NNG,O
36801,Sentence: 1539,함,XSV+ETN,O
36802,Sentence: 1539,ㄹ,NNG,O
36803,Sentence: 1539,ㅇ,UNKNOWN,O
36804,Sentence: 1539,페미,NNP,O
36805,Sentence: 1539,들,XSN,O
36806,Sentence: 1539,이,JKS,O
36807,Sentence: 1539,만들,VV,O
36808,Sentence: 1539,어,EC,O
36809,Sentence: 1539,놓,VX,O
36810,Sentence: 1539,은,ETM,O
36811,Sentence: 1539,상상,NNG,O
36812,Sentence: 1539,속,NNG,O
36813,Sentence: 1539,의,JKG,O
36814,Sentence: 1539,한남,NNG,O
36815,Sentence: 1539,이,JKS,O
36816,Sentence: 1539,딱,MAG,O
36817,Sentence: 1539,저,MM,O
36818,Sentence: 1539,세대,NNG,O
36819,Sentence: 1539,임,VCP+ETN,O
36820,Sentence: 1540,멸공,NNG,O
36821,Sentence: 1540,에,JKB,O
36822,Sentence: 1540,좆,NNG,O
36823,Sentence: 1540,주당,NNG,O
36824,Sentence: 1540,새끼,NNG,O
36825,Sentence: 1540,들,XSN,O
36826,Sentence: 1540,발작,NNG,O
36827,Sentence: 1540,하,XSV,O
36828,Sentence: 1540,니까,EC,O
36829,Sentence: 1540,그거,NP,O
36830,Sentence: 1540,스타트,NNG,O
36831,Sentence: 1540,끊,VV,O
36832,Sentence: 1540,은,ETM,O
36833,Sentence: 1540,건,NNB+JX,O
36834,Sentence: 1540,좋,VA,O
36835,Sentence: 1540,더라,EF,O
36836,Sentence: 1540,걍,UNKNOWN,O
36837,Sentence: 1540,지,NP,O
36838,Sentence: 1540,들,XSN,O
36839,Sentence: 1540,이,JKS,O
36840,Sentence: 1540,빨갱이,NNG,O
36841,Sentence: 1540,인,VCP+ETM,O
36842,Sentence: 1540,거,NNB,O
36843,Sentence: 1540,셀,VA+ETM,O
36844,Sentence: 1540,프로,NNG,O
36845,Sentence: 1540,밝히,VV,O
36846,Sentence: 1540,는,ETM,O
36847,Sentence: 1540,중,NNB,O
36848,Sentence: 1540,ㅋㅋ,IC,O
36849,Sentence: 1541,남,NNG,O
36850,Sentence: 1541,의,JKG,O
36851,Sentence: 1541,나라,NNG,O
36852,Sentence: 1541,아파트,NNG,O
36853,Sentence: 1541,가,JKS,O
36854,Sentence: 1541,무너지,VV,O
36855,Sentence: 1541,건,EC,O
36856,Sentence: 1541,말,VX+ETM,O
36857,Sentence: 1541,건,NNB+JX,O
36858,Sentence: 1541,.,SF,O
36859,Sentence: 1541,근데,MAJ,O
36860,Sentence: 1541,그래서,MAJ,O
36861,Sentence: 1541,착해진,VA+EC+VX+ETM,O
36862,Sentence: 1541,홍어,NNG,O
36863,Sentence: 1541,몇,MM,O
36864,Sentence: 1541,마리,NNBC,O
36865,Sentence: 1541,냐,VCP+EC,O
36866,Sentence: 1542,닉,NNP,O
36867,Sentence: 1542,보고,JKB,O
36868,Sentence: 1542,납득,NNG,O
36869,Sentence: 1542,했,XSV+EP,O
36870,Sentence: 1542,다,EF,O
36871,Sentence: 1542,어휴,IC,O
36872,Sentence: 1542,씨발,IC,O
36873,Sentence: 1542,ㅋㅋ,IC,O
36874,Sentence: 1543,결국,NNG,O
36875,Sentence: 1543,보,VV,O
36876,Sentence: 1543,지,EC,O
36877,Sentence: 1543,부,NNG,O
36878,Sentence: 1543,가,JKS,O
36879,Sentence: 1543,완장,NNG,O
36880,Sentence: 1543,노릇,NNG,O
36881,Sentence: 1543,한다는,VV+ETM,O
36882,Sentence: 1543,이야기,NNG,O
36883,Sentence: 1543,잖,VCP+UNA,O
36884,Sentence: 1543,아,EF,O
36885,Sentence: 1544,ㄴ,NNG,O
36886,Sentence: 1544,ㄱ,NNG,O
36887,Sentence: 1544,ㅁ,NNG,O
36888,Sentence: 1545,유승준,NNP,O
36889,Sentence: 1545,도,JX,O
36890,Sentence: 1545,죽,VV,O
36891,Sentence: 1545,길,ETN+JKO,O
36892,Sentence: 1545,빈다,VV+EC,O
36893,Sentence: 1546,계집,NNG,O
36894,Sentence: 1546,들,XSN,O
36895,Sentence: 1546,쳐,VV+EC,O
36896,Sentence: 1546,맞,VV,O
36897,Sentence: 1546,는,ETM,O
36898,Sentence: 1546,게,NNB+JKS,O
36899,Sentence: 1546,한,MM,O
36900,Sentence: 1546,회,NNBC,O
36901,Sentence: 1546,에,JKB,O
36902,Sentence: 1546,다섯,NR,O
36903,Sentence: 1546,번,NNBC,O
36904,Sentence: 1546,씩,XSN,O
36905,Sentence: 1546,은,JX,O
36906,Sentence: 1546,나오,VV,O
36907,Sentence: 1546,는데,EC,O
36908,Sentence: 1546,ㅋㅋ,IC,O
36909,Sentence: 1546,;;,SY,O
36910,Sentence: 1547,저거,NP,O
36911,Sentence: 1547,야,VCP+EF,O
36912,Sentence: 1547,말,NNG,O
36913,Sentence: 1547,로,JKB,O
36914,Sentence: 1547,무식,NNG,O
36915,Sentence: 1547,한,XSA+ETM,O
36916,Sentence: 1547,소리,NNG,O
36917,Sentence: 1547,지,VCP+EF,O
36918,Sentence: 1547,ㅋㅋㅋ,IC,O
36919,Sentence: 1547,ㅋㅋㅋ,IC,O
36920,Sentence: 1547,저,MM,O
36921,Sentence: 1547,성,NNG,O
36922,Sentence: 1547,인지,VCP+EC,O
36923,Sentence: 1547,예산,NNG,O
36924,Sentence: 1547,상세,NNG,O
36925,Sentence: 1547,내역,NNG,O
36926,Sentence: 1547,뜯,VV,O
36927,Sentence: 1547,어,EC,O
36928,Sentence: 1547,봤,VX+EP,O
36929,Sentence: 1547,냐,EF,O
36930,Sentence: 1547,?,SF,O
36931,Sentence: 1547,?,SY,O
36932,Sentence: 1547,절반,NNG,O
36933,Sentence: 1547,은,JX,O
36934,Sentence: 1547,도대체,MAG,O
36935,Sentence: 1547,왜,MAG,O
36936,Sentence: 1547,몇,MM,O
36937,Sentence: 1547,십,NR,O
36938,Sentence: 1547,조,NR,O
36939,Sentence: 1547,씩,XSN,O
36940,Sentence: 1547,이나,JX,O
36941,Sentence: 1547,쳐먹,VV,O
36942,Sentence: 1547,어야,EC,O
36943,Sentence: 1547,하,VV,O
36944,Sentence: 1547,는지,EC,O
36945,Sentence: 1547,알,VV+ETM,O
36946,Sentence: 1547,수,NNB,O
36947,Sentence: 1547,없,VA,O
36948,Sentence: 1547,는,ETM,O
36949,Sentence: 1547,내역,NNG,O
36950,Sentence: 1547,들,XSN,O
36951,Sentence: 1547,임,VCP+ETN,O
36952,Sentence: 1547,ㄹ,NNG,O
36953,Sentence: 1547,ㅇ,UNKNOWN,O
36954,Sentence: 1547,이민,NNG,O
36955,Sentence: 1547,가,VV,O
36956,Sentence: 1547,고,EC,O
36957,Sentence: 1547,싶,VX,O
36958,Sentence: 1547,을,ETM,O
36959,Sentence: 1547,정도,NNG,O
36960,Sentence: 1547,여성,NNG,O
36961,Sentence: 1547,센터,NNG,O
36962,Sentence: 1547,어쩌,VV,O
36963,Sentence: 1547,고,EC,O
36964,Sentence: 1547,저소득,NNG,O
36965,Sentence: 1547,',SY,O
36966,Sentence: 1547,여성,NNG,O
36967,Sentence: 1547,만,JX,O
36968,Sentence: 1547,',SY,O
36969,Sentence: 1547,지원,NNG,O
36970,Sentence: 1547,",",SC,O
36971,Sentence: 1547,교육,NNG,O
36972,Sentence: 1547,비용,NNG,O
36973,Sentence: 1547,등등,NNB,O
36974,Sentence: 1547,씹,NNG,O
36975,Sentence: 1547,ㅋㅋ,IC,O
36976,Sentence: 1547,ㅋㅋ,IC,O
36977,Sentence: 1548,근대,NNG,O
36978,Sentence: 1548,감옥,NNG,O
36979,Sentence: 1548,수준,NNG,O
36980,Sentence: 1548,퀄리티,NNP,O
36981,Sentence: 1548,아파트,NNG,O
36982,Sentence: 1548,주제,NNG,O
36983,Sentence: 1548,에,JKB,O
36984,Sentence: 1548,집값,NNG,O
36985,Sentence: 1548,은,JX,O
36986,Sentence: 1548,맨해튼,NNP,O
36987,Sentence: 1548,중심가,NNG,O
36988,Sentence: 1548,수준,NNG,O
36989,Sentence: 1548,ㅋㅋㅋ,IC,O
36990,Sentence: 1548,ㅋㅋㅋ,IC,O
36991,Sentence: 1548,이게,NP+JKS,O
36992,Sentence: 1548,중국,NNP,O
36993,Sentence: 1548,이,VCP,O
36994,Sentence: 1548,지,EF,O
36995,Sentence: 1548,뭐,NP,O
36996,Sentence: 1548,냐,VCP+EF,O
36997,Sentence: 1548,씨발,IC,O
36998,Sentence: 1548,쩝쩝,MAG,O
36999,Sentence: 1548,이,JKC,O
37000,Sentence: 1548,찍,VV,O
37001,Sentence: 1548,은,ETM,O
37002,Sentence: 1548,흙,NNG,O
37003,Sentence: 1548,수저,NNG,O
37004,Sentence: 1548,새끼,NNG,O
37005,Sentence: 1548,들,XSN,O
37006,Sentence: 1548,아,JKV,O
37007,Sentence: 1549,모병제,NNP,O
37008,Sentence: 1549,불,XPN,O
37009,Sentence: 1549,가능,NNG,O
37010,Sentence: 1549,같,VA,O
37011,Sentence: 1549,은,ETM,O
37012,Sentence: 1549,소리,NNG,O
37013,Sentence: 1549,하,VV,O
37014,Sentence: 1549,네,EF,O
37015,Sentence: 1549,.,SF,O
37016,Sentence: 1549,비,XPN,O
37017,Sentence: 1549,전투,NNG,O
37018,Sentence: 1549,분야,NNG,O
37019,Sentence: 1549,민간,NNG,O
37020,Sentence: 1549,외주,NNG,O
37021,Sentence: 1549,주,VV,O
37022,Sentence: 1549,고,EC,O
37023,Sentence: 1549,",",SC,O
37024,Sentence: 1549,남녀,NNG,O
37025,Sentence: 1549,구분,NNG,O
37026,Sentence: 1549,없이,MAG,O
37027,Sentence: 1549,기초,NNG,O
37028,Sentence: 1549,군사,NNG,O
37029,Sentence: 1549,훈련,NNG,O
37030,Sentence: 1549,+,SY,O
37031,Sentence: 1549,정기,NNG,O
37032,Sentence: 1549,예비군,NNG,O
37033,Sentence: 1549,훈련,NNG,O
37034,Sentence: 1549,만,JX,O
37035,Sentence: 1549,해도,VV+EC,O
37036,Sentence: 1549,씹,NNG,O
37037,Sentence: 1549,가능,NNG,O
37038,Sentence: 1549,인데,VCP+EF,O
37039,Sentence: 1549,.,SF,O
37040,Sentence: 1550,ㅋㅋㅋ,IC,O
37041,Sentence: 1550,이,MM,O
37042,Sentence: 1550,새끼,NNG,O
37043,Sentence: 1550,혀,NNG,O
37044,Sentence: 1550,가,JKS,O
37045,Sentence: 1550,더,MAG,O
37046,Sentence: 1550,긴,VA+ETM,O
37047,Sentence: 1550,거,NNB,O
37048,Sentence: 1550,같,VA,O
37049,Sentence: 1550,으면,EC,O
37050,Sentence: 1550,비추,NNG,O
37051,Sentence: 1551,시공사,NNP,O
37052,Sentence: 1551,가,JKS,O
37053,Sentence: 1551,오데고,NNP,O
37054,Sentence: 1551,?,SF,O
37055,Sentence: 1552,군복,NNG,O
37056,Sentence: 1552,무,XPN,O
37057,Sentence: 1552,10,SN,O
37058,Sentence: 1552,년,NNBC,O
37059,Sentence: 1552,으로,JKB,O
37060,Sentence: 1552,연장,NNG,O
37061,Sentence: 1552,하,XSV,O
37062,Sentence: 1552,자,EC,O
37063,Sentence: 1552,씹,NNG,O
37064,Sentence: 1552,대남,NNG,O
37065,Sentence: 1552,새끼,NNG,O
37066,Sentence: 1552,들,XSN,O
37067,Sentence: 1552,골통,NNG,O
37068,Sentence: 1552,까지,JX,O
37069,Sentence: 1552,빨아먹,VV,O
37070,Sentence: 1552,게,EC,O
37071,Sentence: 1552,가즈,NNP,O
37072,Sentence: 1552,아아아아아,IC,O
37073,Sentence: 1553,세계,NNG,O
37074,Sentence: 1553,에서,JKB,O
37075,Sentence: 1553,제일,MAG,O
37076,Sentence: 1553,잘생긴,VA+ETM,O
37077,Sentence: 1553,남자,NNG,O
37078,Sentence: 1553,한테,JKB,O
37079,Sentence: 1553,한남,NNG,O
37080,Sentence: 1553,충이,NNG,O
37081,Sentence: 1553,지랄,NNP,O
37082,Sentence: 1553,발광,NNG,O
37083,Sentence: 1553,개열,NNG,O
37084,Sentence: 1553,폭,NNG,O
37085,Sentence: 1553,하,XSV,O
37086,Sentence: 1553,면서,EC,O
37087,Sentence: 1553,헛소리,NNG,O
37088,Sentence: 1553,하,XSV,O
37089,Sentence: 1553,고,EC,O
37090,Sentence: 1553,자빠졌,VV+EP,O
37091,Sentence: 1553,네,EF,O
37092,Sentence: 1554,그래서,MAJ,O
37093,Sentence: 1554,?,SF,O
37094,Sentence: 1554,?,SY,O
37095,Sentence: 1554,어쩌,VV,O
37096,Sentence: 1554,라고,EF,O
37097,Sentence: 1554,?,SF,O
37098,Sentence: 1554,?,SY,O
37099,Sentence: 1554,여긴,NP+JX,O
37100,Sentence: 1554,대한,VV+ETM,O
37101,Sentence: 1554,민국,NNG,O
37102,Sentence: 1554,임,VCP+ETN,O
37103,Sentence: 1555,85,SN,O
37104,Sentence: 1555,야,NNG,O
37105,Sentence: 1555,부사관,NNG,O
37106,Sentence: 1555,이,VCP,O
37107,Sentence: 1555,면,EC,O
37108,Sentence: 1555,병사,NNG,O
37109,Sentence: 1555,는,JX,O
37110,Sentence: 1555,좆,NNG,O
37111,Sentence: 1555,뺑,NNG,O
37112,Sentence: 1555,이,JKS,O
37113,Sentence: 1555,치,VV,O
37114,Sentence: 1555,게,EC,O
37115,Sentence: 1555,만드,VV,O
37116,Sentence: 1555,는,ETM,O
37117,Sentence: 1555,씨,NNG,O
37118,Sentence: 1555,발련,NNG,O
37119,Sentence: 1555,들,XSN,O
37120,Sentence: 1555,말,NNG,O
37121,Sentence: 1555,하,XSV,O
37122,Sentence: 1555,는,ETM,O
37123,Sentence: 1555,거,NNB+VCP,O
37124,Sentence: 1555,노,EF,O
37125,Sentence: 1555,?,SF,O
37126,Sentence: 1556,근데,MAJ,O
37127,Sentence: 1556,10,SN,O
37128,Sentence: 1556,대미,NNG,O
37129,Sentence: 1556,자,XSN,O
37130,Sentence: 1556,랑,JKB,O
37131,Sentence: 1556,사귀,VV,O
37132,Sentence: 1556,는,ETM,O
37133,Sentence: 1556,앰,NNP,O
37134,Sentence: 1556,생,NNP,O
37135,Sentence: 1556,루저,NNP,O
37136,Sentence: 1556,2030,SN,O
37137,Sentence: 1556,대,NNBC,O
37138,Sentence: 1556,일,NR,O
37139,Sentence: 1556,베,NNG,O
37140,Sentence: 1556,들,XSN,O
37141,Sentence: 1556,도,JX,O
37142,Sentence: 1556,뭐,NP,O
37143,Sentence: 1556,라,VCP+EC,O
37144,Sentence: 1556,할,VX+ETM,O
37145,Sentence: 1556,자격,NNG,O
37146,Sentence: 1556,은,JX,O
37147,Sentence: 1556,없,VA,O
37148,Sentence: 1556,지,EC,O
37149,Sentence: 1556,않,VX,O
37150,Sentence: 1556,냐,EF,O
37151,Sentence: 1556,?,SF,O
37152,Sentence: 1556,ㅋ,IC,O
37153,Sentence: 1557,ㄴ,NNG,O
37154,Sentence: 1557,뭔,MM,O
37155,Sentence: 1557,연,NNG,O
37156,Sentence: 1557,7,SN,O
37157,Sentence: 1557,조야,NNG,O
37158,Sentence: 1557,시발,NNP,O
37159,Sentence: 1557,년,NNP,O
37160,Sentence: 1557,아,JKV,O
37161,Sentence: 1557,당장,MAG,O
37162,Sentence: 1557,현재,MAG,O
37163,Sentence: 1557,육군,NNG,O
37164,Sentence: 1557,이,JKS,O
37165,Sentence: 1557,50,SN,O
37166,Sentence: 1557,만,NR,O
37167,Sentence: 1557,명,NNBC,O
37168,Sentence: 1557,인데,VCP+EC,O
37169,Sentence: 1557,공익,NNG,O
37170,Sentence: 1557,은,JX,O
37171,Sentence: 1557,빼놓,VV,O
37172,Sentence: 1557,더라도,EC,O
37173,Sentence: 1557,200,SN,O
37174,Sentence: 1557,만,NR,O
37175,Sentence: 1557,x,SL,O
37176,Sentence: 1557,50,SN,O
37177,Sentence: 1557,만,NR,O
37178,Sentence: 1557,이,VCP,O
37179,Sentence: 1557,면,EC,O
37180,Sentence: 1557,한,MM,O
37181,Sentence: 1557,달,NNG,O
37182,Sentence: 1557,에,JKB,O
37183,Sentence: 1557,이미,MAG,O
37184,Sentence: 1557,1,SN,O
37185,Sentence: 1557,조,NR,O
37186,Sentence: 1557,이상,NNG,O
37187,Sentence: 1557,처,NNG,O
37188,Sentence: 1557,나가,VV,O
37189,Sentence: 1557,는데,EC,O
37190,Sentence: 1557,시발,NNP,O
37191,Sentence: 1557,년,NNP,O
37192,Sentence: 1557,아,JKV,O
37193,Sentence: 1558,팩트,NNP,O
37194,Sentence: 1558,),SSC,O
37195,Sentence: 1558,그래,VA+EC,O
37196,Sentence: 1558,봤,VX+EP,O
37197,Sentence: 1558,자,EC,O
