label,text,
attack,저 병신새끼 지는 살찌워서 군면제 받음 저능아 같은 이씹남 새끼들만 군대 끌려가지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,군대도 살찌워서 면제 받은 새끼가 멸공 이지랄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 능력도 좆도없는 병신새끼가 애미애비 하나 잘만나서 역겨운 짓거리만 하고 다니네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,좆짱깨 새끼들 멸공에 발작하는거보니 기분 딱 좋다 이기야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ병신 좆족새끼들,
attack,"61.76 정부가 국민 생각을 막은적 자체가 없는데, 무슨 시발 인권침해니 표현의자유 침해니 이딴 병신소릴 씨부리고 있노, 아는게 없으니 아무거나 가져다 붙이는거지. 멍청한 좆문가 새끼야. 너야말로 자유권적 기본권이 뭔지는 알고 씨부리는거냐?ㅋㅋ",
attack,운동 좋아한다길래 무슨 특전사라도 다녀온줄 알았더니 몇년만에 살찌워서 한계체중 1Kg 오버하는 돼지로 면제받고 멸공드립ㅉㅉ 거기 동조하는 새끼들도 미필이고 꼬라지 참 잘 돌아간다 병신들ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,병신 ㅋㅋㅋ - dc App,
attack,ㄴ 병신 짱깨새끼야 느그나라로 돌아가라,
attack,본인이 무릎꿇는게 아니라 본인때문에 피해볼 사람들 인지하고 저러는거지 병신아. 공산주의 빨갱이 씨발새끼들은 싹 다 족치는게 맞다. 그 버러지새끼들때문에 이나라 분단된거 생각하면 저러는게 지극히 정상이 맞다. 지금도 씨발거 빨갱이새끼들 내려와서 시민단체에서 씹짓거리하는 꼬라지 보면 답 나오지,
attack,멸공 왜치는 종자들 군대나 가고 왜쳐라 병신들 ㅋ,
attack,분명 추한데 이걸 커버치려드네 병신들,
attack,"본인때문에 피해볼 사람들 인지하고 있으면 애초에 글 싸기 전에 생각을 하고 싸야지 병신아.
일단 앞뒤없이 지르다가 사고친건데 거기에 뭘 빨아줄게 있냐",
attack,병신새끼야 그게 지가 무릎을 꿇은 거자나 지 사업 좆되고 주주들 눈치본다고 인지부조화도 정도가 있지 이 병신은 술처먹고 운전해도 음주운전 아니라고 할 개새낄세,
attack,군대안가고 멸공 외치는 병신들이 니새끼보다 더 사람새끼처럼 보이는건 팩트다,
attack,그럼 문재인한테 지랄하는것들은 열등감때문에 그런거였놐ㅋㅋㅋ 병신이라그런지 비유를 해도 좃같이 하넼ㅋㅋ,
attack,거울을 봐 병신아 뭐가 더 추한지,
attack,디씨병신들보다 생각이 없노,
attack,"진짜 사람이 가볍고 좆도 없어보이노 저 근육도 그냥 허세를 위한 과시용 풍선으로 느껴지네 ㅋㅋㅋ

애국하는척 보수주의 민족주의자 마초이즘 이런 허세 입에 달고 다니는 새끼들 자세히보면 속은
병신새끼거나 콤플렉스가 있거나 이런놈들이더라",
attack,정치랑 경제를 어떻게 분리해 병신아ㅋㅋ,
attack,주가는 지금 하락장이라 다른데도 다 씹창나는중이고 병신아,
attack,병신새끼야 ㅋㅋㅋㅋ 그래서 다른 종목도 -7%씩 빠지던?,
attack,지금 7퍼대로 빠지는게 수십종목인데 병신새끼야?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,병신 논리네 ㅋㅋㅋㅋㅋ 코스피 -1% 하락중에 -7.40% 빠지는거면 평균보다 훨씬 빠지는거구만. 주알못 새끼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 특정 이슈로 존나 빠지는거지. 멸공 이지랄해서 중국 관련주 다 나락가는거구만,
attack,이 병신새끼는 코스피 체급이랑 신세계 하나랑 7배 차이난다고 생각하냐? 주식하긴하냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,"ㅡㅡㅡㅡㅡㅡ디시 개좆병신들은 가세연구독하는 정용진 대선출마해달라고

호감을보였다ㅡㅡㅡㅡㅡ",
attack,공인도 아닌 일개 기업가의 개인 공간을 매일매일 관음하는게 더 병신 같음,
attack,ㅋㅋㅋ 미필이면 어때 병신들아 정용진이랑 이마트가 낸 세금이 너네들이 낸세금 보다 더많아서 국방 기여도 ㅅㅌㅊ 임. ㅋㅋㅋㅋ,
attack,이런 개병신들이 윤석열뽑는다는데 걸러야겠지?,
attack,멸공하고 군필이 뭔상관인데 병신아 빨갱이새끼들은 멸하는게 당연한일 - dc App,
attack,특전병인 병신아,
attack,2022년 대한민국이니까 병신 틀니새끼야ㅋㅋㅋㅋ,
attack,자기가 안망하니까 그렇지 병신아 ㅋㅋㅋ,
attack,네다음 발작하는 병신 대깨문 빨갱이새끼. 느그 찢재명이랑 문재앙하고 같이 공산당 빨아라ㅋㅋ - dc App,
attack,병신새끼 ㅋㅋ,
attack,닥쳐 씹짱개새끼야ㅋㅋ 가서 느그 진핑이 문재앙이나 빨아 병신 대깨문새끼야 - dc App,
attack,뭐 이 씹병신 빨갱이새끼야,
attack,금수저 면제가 어떻게 상남자가 되냐 ㅋㅋㅋㅋ 기업 총수가 정치적 글 올린거 자체가 병신인증한건데,
attack,병신들이나 멸공 하나 외쳐줬다고 질질싸는 중 ㅋㅋㅋㅋㅋㅋ,
attack,그니깐 그 갈라치기 좋아하는 곳에서 굳이 저렇게 밝히면서 회사에 피해를 가져오냐고 기업의 회장이 병신아 여기가 미국이니,
attack,미개한 조센 ㅇㅈㄹ 하면서 한글로 글 쓰는 병신은 뭐지?,
attack,"기사 안읽냐 이 병신새끼들아
맞는말이긴함. 이상론이라서 그렇지.

윤&북딱듀오
여가부는 존재 이유가 없다 폐지가 답이다.

나베
여가부는 예산집행의 문제로 보고 본래 취지에 맞게 똑바로 굴려야한다.
폐지보단 정상화를 시키자.",
attack,"맞긴 뭘 맞아 씹병신새끼야 처음부터 끝까지 틀린 개씹소리다
암세포를 제거가 아니라 정상화 하자는 꼴인데 저능아새끼 대가리 덜깨져서 착한페미 찾는 지랄하고있네 피웅신ㅋㅋㅋㅋ
씹성부는 계도가 불가능한 폐기물이다 폐지 척결만이 해답이야 똘추새끼야ㅋ",
attack,적어도 나경원은 장애있는 자기 아이 손수 키우면서 온갖음해까지 겪고 남성주의가 팽배한 졷꼰대 병신보수세력에서 정치까지 했음 ㅋㅋ 말 할 자격은 있단거지,
attack,나베를 호감으로생각한 니 뇌가 좆병신이다 ㅅㅂ 이준석 발끝도못따라오는년인데 - dc App,
attack,병신 근,
attack,나경원이 뭔 후보노 ㅋㅋ 0선 이준석한테조차 쳐발리고 나락간 병신인데,
attack,요즘 2030이 느그들처럼 당만 보고 뽑는줄아냐 병신틀딱새끼야,
attack,180석 내준 병신 정치력 어디 안가쥬 ㅋㅋㅋ,
attack,틀딱새끼들 쳐빨고있는게 그렇지 씨발 ㅋㅋ 뇌 스펀지마냥 구멍뚫린 병신새끼들 ㅋㅋ,
attack,이 열등한 병신 머저리 장애 새끼는 아직도 국힘당 새끼들이 보수로 보이노? ㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,주변에 저런 병신들이 얼마나 많았으면 그렇게까지 이야기 했을까,
attack,거기 숟가락 얹을 때부터 병신짓 할 거 훤히 보이더만 무슨,
attack,시발 주작도 좀 적당히 개연성있게 쳐라 씨발 무슨 사기꾼 유정호 그새끼 마냥 세상 모든 개 좆같고 살면서 한번도 겪기 힘들일이 너한테만 벌어지냐 이 개병신새기야,
attack,"댓글창에 패배한 씹치년 피싸개 개줌마들 이악물고 주작타령하는 거 개웃기놐ㅋㅋㅋㅋ
도태년들 안사요 안사 갈봊쉰내 풍기면서 찌질대지 말고 꺼지세욬ㅋㅋㅋㅋㅋㅋㅋㅋ
퐁퐁아재는 상황판단 씹지렸음 증거수집부터 바람핀 씹창년한테 말 안하고 변호사부터 만나서 이혼준비 끝낸후 통보만 한거 ㅆㅅㅌㅊ네
상폐 여자새끼 다루는법 잘배우고 간다 소음순대음순 다떨면서 부들대는 병신년들아 주제파악 잘해 느그 페미질로 씹치년짓 더 안봐줌ㅅㄱ",
attack,msg를 적당히 쳐야지 존나 부어버리면 어케하노 병신아 ㅋㅋㅋㅋ,
attack,병신 주작충새끼 첫문단부터 걸렀다 설카포면 설카포고 sky면 sky지 설카포sky 이지랄ㅋㅋㅋㅋ 지잡티내냐,
attack,이 병신새끼야 이딴 개씹주작글 받아주면 우리가 욕하고 비웃는 네이트판 여성시대 되는거야 병신새끼야 정신차려 - dc App,
attack,ㄹㅇ 이런거 믿는 병신들 보면 네이트판 가져와서 개처럼 패버린 한녀들에게 조금이나마 죄책감이 든다,
attack,"병신같은 보빨남, 페미돼지년들 이악물고 주작 주작ㅋㅋ 응애~~~~ㅠㅠㅠ",
attack,그리고 여자 검사면 검색도 될정도로 수가 적은데 그걸 글에 적는다 ? 그냥 생각없는 병신이고,
attack,진짜 존나 병신같네 ㅋㅋㅋㅋ 네이트판급 병신소설 쓰니까 좋냐 ㅋㅋㅋㅋㅋ,
attack,어휴 개좆병신 주작글 사모님이 뭐? 니 와이프를 알아봐? 씹ㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,큰아버지가 아파트값 대준거에서 부터 걸렀다 병신아 ㅋㅋ,
attack,개소리도 장황하게 싸질럿네 병신새끼,
attack,병신 소설 쓰네ㅋㅋ - dc App,
attack,"보통 이런건 이혼서류라던가 좀더 인증하는게 신뢰가 가지 않을까?

시발 검사여친은 씨팔련아 검사커플이지렁~ 이냐? 적당히해야지 시발련아

그리고 씨발 나같은 소규모 개인사업자도 한달에 카드한도 많이늘려봐야 800인데

6500은 시발아 물론 중간중간에 카드값 미리 갚아서 계속 내서 채울수 있다쳐도 시발 그걸 모른다는게 말이되냐 병신아",
attack,퐁르노 존나 때리고싶네 이새끼 ㅋㅋㅋ 검사는 삼전따리 신입사원은 쳐주지도 않아요 병신아 ㅋㅋ,
attack,큰할아버지부터 쭉내림 병신아ㅋㅋㅋㅋㅋ,
attack,이걸 진지하게 읽은 내가 병신이지 에휴.....나애미씹씨발보지창련이다 개새끼야 ㅁㅈㅎ,
attack,검사 임신은 하지말지 어휴 이게 뭐야 읽은 내가 병신이다 좆병신,
attack,설카포sky이지랄 하길래 뭔병신인가 싶어서 안읽고 댓글부터 봤더니 역시나네ㅋㅋ 에휴 븅신아 대가리가 빡대갈이라 주작썰도 못쓰노ㅋㅋ,
attack,검커롱~~ ㅋㅋㅋㅋ 쌉주작 병신글,
attack,주작보소 ㅋㅋㅋ 병신같이 쓰네 ㅋㅋㅋ - 선플만 단다,
attack,주작갤러리로 바꾸면안되냐 하루종일 여혐하는 정신병자 집합소 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 방구석에서 저런 병신같은 소설이나 쓰니깐 모든 여자들이 김치같고 퐁퐁같은거지 븅@신새끼들 ㅋㅋ,
attack,"한녀 거르고 이딴 주작글은 좀 걸러내야
설거지론이 계속 파급력을 갖는 거다 병신아",
attack,이딴 새끼들이 주식하겠냐? 장중에도 주식얘기 아예 안하는거보면 걍 설거지론 흥하니까 관심받으려고 기어들어온 좆병신새끼들 뿐임,
attack,병신 설거지하고 또 정신 못차렸네,
attack,진짜 여기서 못느끼면 개병신;,
attack,근데 운이 좋게도 우리 친가쪽에 계시는 큰할아버지중 한분이 엄청난 자산가신데 내 소식을 듣고 도움의 손길을 주신거야 덕분에 대출 한푼도 안끼고 동탄에 정착하게 됐어 >>>지랄옘병 떨고 자빠졌네 병신 서민새끼ㅋㅋㅋㅋ 엄청난 자산가 할배가 고작 친척에 불과한 널 뭘 보고 거액을 턱 빌려주냐?자기 자식새끼한테도 절대 안주고 꽁꽁 숨기고 있다가 눈에 흙들어갈락 말락 할때 겨우 겨우 마지못해 내주는게 돈이라는 놈인데 ㅋㅋㅋ,
attack,자르노 보면서 자위하는 병신,
attack,초창기 사진이다 병신들아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미성년자 때네,
attack,아니시발 시노자키아이 이쁜사진들 많은데 예전 병신같은사진만쳐들고오노...,
attack,반대표 왜이렇게 많아 팩트잖아 병신들아,
attack,난 이미 전역했는데 난 좆병신 호구냐? 윤석열 절대 안뽑아,
attack,팩트) 너가 병신이다,
attack,너같은 새끼가 제일 병신. 홍카가 그걸 원할거같냐,
attack,"표 받아먹을 곳이라면 어디든 가서 공약남발 ㅋㅋㅋ
여성페미 세트로 영입해서 젊은남성 다 떠나게 만들더니

<여성가족부 해체> 떡밥 투척...
민주당 180석이라 실현불가인거 알면서.. 일단 떡밥 던졌는데 그걸 처무는 병신 20대들 ㅋㅋ
"" ' 최선을 다했다 ' 그런데 민주당의 반대로 현실화하는데 어려움이 있따 "" ... 이러면서 뭉개고 넘어갈텐데 그때가서 20대들 속았느니 뭐했느니 어휴 병신들",
attack,"20세대 떡밥으로 낚는데 성공 ~!!

한 번 더 낚아볼까?

"" <병사 봉급 200만원> ... 구체적 방법은 나중에 생각해볼게 "" ...

20세대 : "" 와~ 또 선물이야? "" ... 에휴 이 병신들아
여태 "" 공정 / 정의 "" ... 윤석열과 가족비리의혹 30~40여건이라서 절대 안된다더니

<여가부해체> <병사봉급200만원> ... 구체적 방법도 없고, 걍 립서비스만 툭~ 던졌는데 이걸 처물고 빨고있음
지랄하지 말고 PC방 가서 롤이나 더 해라 ... 공정/정의 .. 다 까먹었냐? 어휴 병신 20대들",
attack,병신새끼야 모병제는 인원 최소 30만명으로 줄여서 월급주는거고 지금 군대인원이 80만명이야 간부포함해서,
attack,월200은 지랄임 솔직히. 모병제가 현실이고 합리적이긴해. 요즘 나오는 군 병신같은 것들도 강제로 끌려가서 책임감1도없는 군인들에게서 나오는 문제들이고,
attack,병신들 여가부 폐지하면 예산이 바로 하늘에서 뚝 떨어지노?,
attack,차라리 모병제가 낫지 쓸모없는 폐급병신들도 거르고 ㅇㅇ,
attack,이거 보고 병신같아도 찢뽑으면 좆없는 게이+피싸개로 봐도 무방,
attack,"ㄴ 병신아 그 성인지 예산이라는게 대부분 보건복지, 가족 등등의 예산이다. 실제로 페미한테 가는건 몇천억 정도임",
attack,18년기준으로도 60만선 붕괴됫는데 병신이노 ?,
attack,시발 닥치고 여자도 군대보내라고 병신같은나라 ㅋㅋㅋㅋㅋ 전세계에 유일하게 남자만 징집처하는 노예제도를 처하고있는데 나라전체가 여자눈치나처보고있고 표무서워서 여자도 군대보내야한다는 정치인 1명도없어 븅신새끼들 그냥 처망하는게답임,
attack,진짜 븅신들이 왜이렇게 많지.. 대한민국 남자인데 윤석열 안찍는다? 사람취급 안함 병신새끼들 지들 권리 찾을 마지막 기회인데 - dc App,
attack,얘들아 정신차려라 지금 여기서 윤석열 까는새끼들은 어차피 윤석열 안찍을새끼들임 ㅋㅋㅋ 병신들 분탕치러 옴 ㅋㅋㅋ 실현가능성이 없긴 무슨 지랄 - dc App,
attack,이거봐봐~~ 고기방패들 징징거리는 소리 들어주면 한도끝도 없다니까?? 문재인이 올린것도 말도안되게올린건데 ㅋㅋㅋㅋㅋ 직업군인 월급도 같이올려달라? 배운거없는 동네꼴통 병신 들이 하는게 직업군인직업인데 그런 모자란것들 월급을 왜 세금으로올려줘?ㅋㅋㅋㅋ 한남들 징징거리는거 답도없네,
attack,뭐 10대들만 헤택받는다는 개 병신 찐따새끼들은 야동이나 쳐보면서 딸만잡는 저능아 찐따새끼들이라 진짜 제대로된 여자하나 못만나고 그러니 결혼을 못하니 배아프다 이딴 개소리 하는건가? 나중에 결혼해서 아들이면 군대보낼때를 생각을 못해 ㅋㅋㅋㅋㅋ 병신들이,
attack,응 봊성씹좆부 씹창만 내면 김정은이 출마해도 찍을거야 이 씨발 병신 밭갈이새끼들아 니들한테 절대 안휘둘렼ㅋㅋㅋㅋ,
attack,국민의 의무란건 남녀노소 관련할거 없이 부여되야 하는건데 그런거 싹 무시한 좆망구조에다가 징병을 했으면 보급이라던가 인권 보장같은건 똑바로 안하니깐 좆병신시스템 이어가고 있는데 이게 정상?,
attack,ㅇㅇ(223.62) / 세상에서제일 열등한 왜소체격에 여유증장애 나라세금 걷어다가 치료받는 남성호소인 루저장애인이 해외만나가도 고기두루치기처럼 얻어터지고 바지에오줌싸는 한남주제에 여자앞에서 힘자랑하면서 으씨대는거봐 ㅋㅋㅋ 여자가 다리사이 한대걷어차주면 피거품보글보글물고 골로갈 병신 열등한 남성호소인.,
attack,아 다른데도 댓단거보니 그냥 찢갈이구나 병신 ㅋㅋㅋ,
attack,ㅋㅋㅋㅋ배워처먹은것도없는 주제에 300400ㅋㅋㅇㅋㅋ느그집개이름인줄ㅋㅋㅋㅋ노가다나나가서 뛰어병신아 ㅋ,
attack,"병신아 하사 월급이 200이 안되는데 사병 월급만 계산하고 있냐?
사병이 200빋으면 그위로 다 올려야하는데?

회사에서 씨발 대리가 200받는데
신입 연봉 올린다고 이제들어온 신입이 너랑 똑같이 200받으면 넌 가만히 있을꺼임? ㅋㅋㅋㅋㅋㅋ - dc App",
attack,다 올려야된다는 애들은 대가리가 빈건가? ㅋㅋㅋㅋ 병사들은 자유가 억압되니까 보상으로 그만큼 주라는건데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 병신새끼,
attack,지 나라 지키려고 가는걸 남의나라 지키는거마냥 노예제도 운운하는 개썩은 냄새나는 마인드 ㅋㅋ 지애미한테 하던버릇 해줘해줘 징징대기 집밖에나와서도 하는 병신쓰레기세대 ㅋㅋ 이런거 받아주면 국가경쟁력 확실히 망가지지 ㅋㅋㅋ,
attack,멍청한 이대남도 요새 월급따박따박 받아가는데 시험붙은 공무원들보고 세금으로월급주는 병신이래 ㅋㅋㅋㅋㅋ지금 세금으로 병신들 월급 이백씩 준다고하잖아 니말대로 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,내부총질 ㅇㅈㄹ 또속냐 병신아 ㅋㅋㅋㅋㅋ,
attack,여자인권에 써야할 예산을 왜 폐지하고 병신같은 이대남한테 써야하지? 억지좀 작작써야지 요새 이대남들은 말을 꼭 정신병자처럼하더라 ㅋ,
attack,개병신같은 한남을 이백씩이나주고 쓰면 나라뒤집어지지 한 10만원만 받아도 감사하다고 절해야 할 판에 오냐오냐해주니까 점점 더 기어오르지,
attack,그게 얼마나 병신같은 이야기냐면 부사관은 자원입대한것이고 장기복무 노리고 연금까지 쌓이는 공무원신분이고 사병은 징병제로 오고 싶지 않은 사람을 끌고와서 연금과 공무원 대우없이 강제 노역시키는거야. 이게 동일선상이고 계급체계에 맞춰서 돈을 줘야한다고 치면 부사관 월급이 소위 월급을 넘으면 안되지. 세상은 그렇게 간단한 구조로 흘러가지않아. 장교는 월급 덜 줘도 일하겠다는 사람이 있어. 근데 부사관은 없어. 미국이 현재 벌어지는 일임. 병사 입대하는데 훨씬 많은 혜택을 줘야함. 하사관보다 사병월급이 낮아야한다는 그 븅신같은 생각을 버려. 애초 부사관중에 하사관으로 주는 180만족해서 들어가는 인간이 어디있어. 장기보고 가는거지,
attack,"네 다음 노예마인드 병신 ㅋㅋㅋㅋ
자유민주주의 자유 시장경제 국가에서 의무, 무급봉사 ㅇㅈㄹ ㅋㅋㅋ 님 파시스트임?ㅋㅋㅋㅋㅋㅋ
틀니쉰내 진동하네 ㅋㅋㅋ",
attack,자유시장경제에도 국가에대한 국민의 의무는 여전히 존재하는데 못배우고 머리빈 이대남 할줄아는건 롤밖에없는 생체쓰레기래요 ㅋㅋ 똥만드는기계 밥버러지 병신새끼 ㅋㅋ 국가에대한 의무가 싫으면 국외로 처나가서 무국적자로 살다가 장기매매나 당해야지,
attack,"군대 인권비 20조라고 선동하는 얘는 애미가 없노???

인권비 20조가 전부 월급으로 들어왔으면 2백이 아니라 4천만원을 월급으로 받고 있겠지 병신빡통년아 ㅋㅋㅋㅋㅋㅋㅋ

단순 계산해도 50만 × 200만원 라면 1조인데 인권비 20조가 전부 월급인줄아노 ㅋㅋㅋ 20조를 4배해야한단다 ㅋㅋㅋㅋ ㄹㅇ 애미가 없어서 교육을 못받았는지 아니면 애비가 뒤져서 그",
attack,124.49는 그리고 애미가 없나? 기존 예산 20조 있는데 거기서 더 증액하는거지 무슨 내가 5조로 줄인다고 하는줄 아노 ㅋㅋㅋㅋ 이새끼는 국어를 못하나? 병신새끼,
attack,ㄴ애미없노? 없던 예산 새로 창설하는게 아니고 있던 예산에 덧붙이는거잖아 ㅋㅋㅋ 그럼 지금 병장들은 뭔 무료로 굴리노? ㅋㅋㅋㅋㅋ 개병신새끼야 ㅋㅋ 없던 예산 만드는게 어렵지 있던 예산 덧붙이는건 쉽다 ㅋㅋㅋ,
attack,인권비는 뭔데 병신아,
attack,이병신은 그러면 왜 이제까지 여가부같은 곳에서 병신같이 세금쓰는건 그냥 처보고있었노?,
attack,응 병사 인건비 자체가 15조야 병신아. 월급 4배로 올리려면 15조의 4배가 필요한데 너 미필공익 면제지?,
attack,어 좆까 병신들아 여가부 폐지만 해도 됨 ㅅㄱ,
attack,"배아파서 이재명 찍겠다는 애들 존나 웃긴 이유 >>> 이재명 공약은 월 200만 + 점진적 모병제인데 그건 배 안 아프냐?? 병신들아 ㅋㅋㅋㅋㅋ 곧 갈 애들은 월 200받을거고 또 나중에 갈 애들은 갈지 안갈지도 선택해서 갈텐데 그건 배 안아프냐? ㅋㅋㅋㅋㅋㅋㅋ
밭갈러 오지 말고 꺼져라 시발 9만원 피싸개 알바년들아 - dc App",
attack,일간베스트 같은데서 뭔 성인지 예산이 35조네 이런 날조가 퍼지니 저런 터무니없는 공약이 나와도 그대로 믿는거지 병신들아. 이런거 하나도 안찾아보고 허위사실 날조선동을 그대로 믿는 애미디진 새끼들하고 한표인게 어이가 없다ㅋㅋ,
attack,ㄴ 이 병신 새끼는 월급의 의미를 모름? 1년에 1달밖에 없어?,
attack,"팩트) 월급 증액은 3~5조 예산 끌어모으면 가능하지만

모병제는 없는 인력을 어디서 구해오나? 안그래도 인력 부족해서 탈북하는것도 못막는데 ㅋㅋㅋ 병신임?",
attack,ㄴ 하사가 200이 안되는데 징병으로 끌고온 애들한테 200주명 씨발 뭐 하사는 400주냐? 소위라도 달면 한 800줄거임? 돈 5조 증액한다고 될 문제가 아니니까 그러지 병신아 ㅋㅋㅋ,
attack,월200보단 현실적인거 맞는데 병신저능아련아? 그리고 월200 까는 글에 비교예시로 든 모병제만 공격하는 이유가 뭐임? 월200 헛소리라는건 뭐 반박이 안됨?ㅋㅋㅋㅋ,
attack,애초에 3~5조 타령도 ㅈ병신 계산법으로 도출했으면서 지랄하네 200만×50만을 왜 하냐고 ㅋㅋㅋㅋㅋ 1년은 12개월에 현역병은 50만은 커녕 그 반토막인데 그냥 계산 하나마나한 숫자를 가지고 ㅋㅋㅋㅋ 지금 주는 월급도 있다는게 ㅈ병신 계산법을 커버할수 있다고 생각하는거?,
attack,ㄴ 윤석열이 한게 아니라 125.185 병신새끼가 한가,
attack,한줌 유방단 병신들은 밤새 롤하고 자빠져 자느라 투표하러 안감,
attack,저게 무조건 가능하다고 믿으면서 뭐 여성부 예산 35조 줄이면 되네 이지랄 하는 애들은 뇌가 녹아내려서 없는 애들임. 참고로 여성가족부 예산은 2021년 기준 5.5조임. 근데 무슨 35조ㅋㅋㅋ 여성부 폐지해도 나오는 예산은 5.5조 뿐인데 국방비 총 예산은 70조란다 병신들아.,
attack,ㅋㅋ 병신같은데 돈 쳐 붓는것만 막으면 월 2백이 아니라 3백도 씹가능이다,
attack,"뭐 어디 병신들이 여가부 예산이 35조니까 사병 월급으로 때울시 있겠거니 이런 허위사실 날조로 저녀석을 실드치는데, 2020년 기준 여가부 총예산은 5.5조이고 국방예산은 전체 70조중에 총 인건비만 20조이다. 근데 병사 월급을 2~3배 이상으로 올리면 인건비가 40조가 될 텐데 그 돈은 어디서 나오냐?",
attack,굶주린게 아니라 당연한거 못받으니 좃같은거지 병신 빡대가리 노예세끼야 ㅋㅋ 굶주렷으면 알바를하지 군대를 가겟냐 등신세끼야 ㅋㅋㅋㅋㅋ,
attack,진짜 팩트로 후드려 까면 아무말도 못하는 새끼들인데 무슨 여가부 예산이 35조네~ 폐지하면 월급 막 10배로 줘도 남네~ 이런 어이없는 날조선동이 퍼지니까 저런 터무니없는 정책을 해도 그대로 믿는거지 병신들아. 제발좀 정신차리고 제대로 알아보고 생각을 해라 좀.. 저거 하려면 여가부 폐지로 5.5조 예산 확보해봤자 병사 인건비는 커녕 탱크랑 비행기 팔아서 줘야된단다 미필공익 븅신들아..,
attack,이렇게 직접 하나하나 따져가면서 찾아보면 정말 터무니없는 공약이라는걸 다들 충분히 알 수 있는데 이대남 병신 또라이 새끼들은 절대로 찾아보지도 않고 그져 롤이나 쳐 하면서 디시 정치게시글 드르륵 드르륵 읽으면서 무조건 팩트라고 믿으니까 저런 허위공약질을 해대는거다. 진짜 2030 한남들은 역사상 가장 멍청한 집단이 맞음.,
attack,참고로 여가부 예산이 35조는 커녕 2020년 기준 5.5조임. 무슨 35조 이런 날조선동이 퍼지니까 여가부 폐지하면 월급 줄 수 있다고 믿는거지. 병신 또라이 새끼들 ㅋㅋ,
attack,이새끼는 예산을 매달계산하냐 병신인가 - dc App,
attack,2030이 개병신인 이유 얼마전까지 홍카콜라 최고 그러던 새끼들이 갑자기 윤석열빨기 시작함,
attack,어차피 이대남들은 투표하러 안감 ㅋㅋㅋ 병신들 ㅋㅋㅋㅋ,
attack,병월급 200으로 쳐올리는데 이대남이랑 무슨 상관이 있노 대깨윤 병신틀딱들아ㅋㅋㅋ이대남대다수는 군필인데ㅋㅋㅋㅋㅋㅋ,
attack,애초에 성인지 예산이라는거 자체가 전 부서에서 사용하는 예산을 다 합쳐서 분류한거고 그 분류 기준마저 병신이라 이게 왜 성인지 예산? 싶은것도 많더라 ㅋㅋ,
attack,ㄴ응 좆까 결국 이대남돈 뜯어서 할텐데 미쳤다고 저걸 빨아주냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이대남은 뭐 개병신호구노예새끼니?ㅋㅋ,
attack,병신이냐? 그러면 쫄병이랑 장교만 할려할텐데 부사관 하사는 누가쳐함? 안그래도 하사ㅈㄴ부족한데ㅋㅋㅋ,
attack,ㄴ아니 개병신좆미필새끼야ㅋㅋㅋ장교와 병사이의 베테랑역할하는 군대의 허리가 부사관인데 니새끼논리면 숙련군인 자체가 사라진다고ㅋㅋ,
attack,"하지마
고작 장기도 통과 못 하는 새끼면 어지간히 자기관리 못 하는 폐급 새낀데 그런 병신까지 안고 가야함?
그런병신한테 징집병 목숨 맡겨야 하고?",
attack,야이 병신아 애초에 모병제 타령은 홍준표가 먼저했어,
attack,밭갈이들이랑 일부 병신들이 이제라도 홍준표 후보교체 가능해옸! 거품넣고 있는걸 진심으로 믿고있는 영감님,
attack,ㄴ 진짜로 우방국 하자는게 아니잖아 병신아,
attack,ㄹㅇㅋㅋ 병신들아 그냥 나라 망하는꼴 보기 싫으면 무지성 기호2번 찍어라 븅신들아 선택권없다,
attack,하나만알고 둘 모르는 병신,
